idRating,userId,movieId,rating,timestamp,title,year,genres,name,lastname,age,imdb,themoviedb
1163,84,1132,4,999056991,Manon of the Spring (Manon des sources),1986,Drama,Wesley,Smith,44,http://www.imdb.com/title/tt0091480/,https://www.themoviedb.org/movie/4481
1164,84,1187,4,999056867,Passion Fish,1992,Drama,Wesley,Smith,44,http://www.imdb.com/title/tt0105107/,https://www.themoviedb.org/movie/41768
1165,84,1354,3,999055586,Breaking the Waves,1996,Drama|Mystery,Wesley,Smith,44,http://www.imdb.com/title/tt0115751/,https://www.themoviedb.org/movie/145
1166,84,1404,3,999057419,Night Falls on Manhattan,1996,Crime|Drama,Wesley,Smith,44,http://www.imdb.com/title/tt0119783/,https://www.themoviedb.org/movie/46027
1167,84,1419,3,999056833,Walkabout,1971,Adventure|Drama,Wesley,Smith,44,http://www.imdb.com/title/tt0067959/,https://www.themoviedb.org/movie/36040
1168,84,1507,3,999055519,Paradise Road,1997,Drama|War,Wesley,Smith,44,http://www.imdb.com/title/tt0119859/,https://www.themoviedb.org/movie/77223
1169,84,1542,3,999055265,Brassed Off,1996,Comedy|Drama|Romance,Wesley,Smith,44,http://www.imdb.com/title/tt0115744/,https://www.themoviedb.org/movie/9450
1170,84,1694,3,999055989,Apostle,1997,Drama,Wesley,Smith,44,http://www.imdb.com/title/tt0118632/,https://www.themoviedb.org/movie/2895
1171,84,1759,3,999056603,Four Days in September (O Que É Isso,1997,Drama,Wesley,Smith,44,http://www.imdb.com/title/tt0119815/,https://www.themoviedb.org/movie/21253
1172,84,1767,4,999056432,Music From Another Room,1998,Drama|Romance,Wesley,Smith,44,http://www.imdb.com/title/tt0119734/,https://www.themoviedb.org/movie/39424
1173,84,1870,4,999055586,Dancer,1998,Comedy|Drama,Wesley,Smith,44,http://www.imdb.com/title/tt0118925/,https://www.themoviedb.org/movie/78373
1174,84,1888,4,999053840,Hope Floats,1998,Comedy|Drama|Romance,Wesley,Smith,44,http://www.imdb.com/title/tt0119313/,https://www.themoviedb.org/movie/9715
1175,84,2341,4,999057099,Dancing at Lughnasa,1998,Drama,Wesley,Smith,44,http://www.imdb.com/title/tt0120643/,https://www.themoviedb.org/movie/5332
1176,84,2345,3,999056655,Desert Bloom,1986,Drama,Wesley,Smith,44,http://www.imdb.com/title/tt0090934/,https://www.themoviedb.org/movie/123056
1177,84,2443,4,999057306,Playing by Heart,1998,Drama|Romance,Wesley,Smith,44,http://www.imdb.com/title/tt0145734/,https://www.themoviedb.org/movie/825
1178,84,2447,2,999057335,Varsity Blues,1999,Comedy|Drama,Wesley,Smith,44,http://www.imdb.com/title/tt0139699/,https://www.themoviedb.org/movie/14709
1179,84,2481,3,999057130,My Name Is Joe,1998,Drama|Romance,Wesley,Smith,44,http://www.imdb.com/title/tt0151691/,https://www.themoviedb.org/movie/8129
1180,84,2506,3,999057419,Other Sister,1999,Comedy|Drama|Romance,Wesley,Smith,44,http://www.imdb.com/title/tt0123209/,https://www.themoviedb.org/movie/18417
1181,84,2546,3,999057335,Deep End of the Ocean,1999,Drama,Wesley,Smith,44,http://www.imdb.com/title/tt0120646/,https://www.themoviedb.org/movie/30943
1182,84,2609,4,999055737,King of Masks,1996,Drama,Wesley,Smith,44,http://www.imdb.com/title/tt0115669/,https://www.themoviedb.org/movie/25471
1183,84,2611,4,999056151,Winslow Boy,1999,Drama,Wesley,Smith,44,http://www.imdb.com/title/tt0155388/,https://www.themoviedb.org/movie/28519
1184,84,2711,3,999056948,My Life So Far,1999,Drama,Wesley,Smith,44,http://www.imdb.com/title/tt0120899/,https://www.themoviedb.org/movie/48958
1185,84,2862,3,999053901,Caligula,1979,Drama,Wesley,Smith,44,http://www.imdb.com/title/tt0080491/,https://www.themoviedb.org/movie/9453
1186,84,2969,4,999056948,Man and a Woman,1966,Drama|Romance,Wesley,Smith,44,http://www.imdb.com/title/tt0061138/,https://www.themoviedb.org/movie/42726
1187,84,2996,3,999057306,Music of the Heart,1999,Drama,Wesley,Smith,44,http://www.imdb.com/title/tt0166943/,https://www.themoviedb.org/movie/26149
1188,84,3028,4,999053840,Taming of the Shrew,1967,Comedy,Wesley,Smith,44,http://www.imdb.com/title/tt0061407/,https://www.themoviedb.org/movie/25560
1189,84,3038,4,999056230,Face in the Crowd,1957,Drama,Wesley,Smith,44,http://www.imdb.com/title/tt0050371/,https://www.themoviedb.org/movie/21849
1190,84,3135,3,999056512,Great Santini,1979,Drama,Wesley,Smith,44,http://www.imdb.com/title/tt0079239/,https://www.themoviedb.org/movie/21887
1191,84,3155,4,999057380,Anna and the King,1999,Drama|Romance,Wesley,Smith,44,http://www.imdb.com/title/tt0166485/,https://www.themoviedb.org/movie/1439
1192,84,3685,3,999056335,Prizzi's Honor,1985,Comedy|Drama|Romance,Wesley,Smith,44,http://www.imdb.com/title/tt0089841/,https://www.themoviedb.org/movie/2075
1193,84,3713,4,999057224,Long Walk Home,1990,Drama,Wesley,Smith,44,http://www.imdb.com/title/tt0100046/,https://www.themoviedb.org/movie/51763
1194,84,3822,4,999055295,Girl on the Bridge,1999,Drama|Romance,Wesley,Smith,44,http://www.imdb.com/title/tt0144201/,https://www.themoviedb.org/movie/10401
1195,84,3983,4,999056257,You Can Count on Me,2000,Drama|Romance,Wesley,Smith,44,http://www.imdb.com/title/tt0203230/,https://www.themoviedb.org/movie/14295
1196,84,3988,2,999053840,How the Grinch Stole Christmas (a.k.a. The Grinch),2000,Children|Comedy|Fantasy,Wesley,Smith,44,http://www.imdb.com/title/tt0170016/,https://www.themoviedb.org/movie/8871
1197,84,4117,3,999055441,Hope and Glory,1987,Drama,Wesley,Smith,44,http://www.imdb.com/title/tt0093209/,https://www.themoviedb.org/movie/32054
1198,84,4186,4,999056774,Fortune Cookie,1966,Comedy|Drama|Romance,Wesley,Smith,44,http://www.imdb.com/title/tt0060424/,https://www.themoviedb.org/movie/1888
1199,84,4216,4,999057419,Longtime Companion,1990,Drama,Wesley,Smith,44,http://www.imdb.com/title/tt0100049/,https://www.themoviedb.org/movie/39934
1200,84,4399,4,999055068,Diary of a Chambermaid (Journal d'une femme de chambre,1964,Comedy|Drama,Wesley,Smith,44,http://www.imdb.com/title/tt0058249/,https://www.themoviedb.org/movie/36245
1201,84,4422,3,999055586,Cries and Whispers (Viskningar och rop),1972,Drama,Wesley,Smith,44,http://www.imdb.com/title/tt0069467/,https://www.themoviedb.org/movie/10238
1202,84,4521,4,999057011,Little Nikita,1988,Drama,Wesley,Smith,44,http://www.imdb.com/title/tt0095532/,https://www.themoviedb.org/movie/12505
1203,84,4523,3,999056112,Milagro Beanfield War,1988,Comedy|Drama|Fantasy,Wesley,Smith,44,http://www.imdb.com/title/tt0095638/,https://www.themoviedb.org/movie/13482
1204,84,4537,3,999056112,Running on Empty,1988,Drama,Wesley,Smith,44,http://www.imdb.com/title/tt0096018/,https://www.themoviedb.org/movie/18197
1205,84,4555,3,999056798,Torch Song Trilogy,1988,Comedy|Drama|Romance,Wesley,Smith,44,http://www.imdb.com/title/tt0096289/,https://www.themoviedb.org/movie/8463
1206,84,4586,4,999056922,Dry White Season,1989,Drama|Thriller,Wesley,Smith,44,http://www.imdb.com/title/tt0097243/,https://www.themoviedb.org/movie/32075
1207,84,4616,4,999056973,Lean on Me,1989,Drama,Wesley,Smith,44,http://www.imdb.com/title/tt0097722/,https://www.themoviedb.org/movie/14621
1208,141,307,5,835902360,Three Colors: Blue (Trois couleurs: Bleu),1993,Drama,Thiago,Smith,18,http://www.imdb.com/title/tt0108394/,https://www.themoviedb.org/movie/108
1209,141,32,3,848468088,Twelve Monkeys (a.k.a. 12 Monkeys),1995,Mystery|Sci-Fi|Thriller,Thiago,Smith,18,http://www.imdb.com/title/tt0114746/,https://www.themoviedb.org/movie/63
1210,141,47,5,835901856,Seven (a.k.a. Se7en),1995,Mystery|Thriller,Thiago,Smith,18,http://www.imdb.com/title/tt0114369/,https://www.themoviedb.org/movie/807
1211,141,50,5,835901913,Usual Suspects,1995,Crime|Mystery|Thriller,Thiago,Smith,18,http://www.imdb.com/title/tt0114814/,https://www.themoviedb.org/movie/629
1212,141,160,3,835901938,Congo,1995,Action|Adventure|Mystery|Sci-Fi,Thiago,Smith,18,http://www.imdb.com/title/tt0112715/,https://www.themoviedb.org/movie/10329
1213,141,165,3,835901700,Die Hard: With a Vengeance,1995,Action|Crime|Thriller,Thiago,Smith,18,http://www.imdb.com/title/tt0112864/,https://www.themoviedb.org/movie/1572
1214,141,172,4,835902037,Johnny Mnemonic,1995,Action|Sci-Fi|Thriller,Thiago,Smith,18,http://www.imdb.com/title/tt0113481/,https://www.themoviedb.org/movie/9886
1215,141,198,5,848468096,Strange Days,1995,Action|Crime|Drama|Mystery|Sci-Fi|Thriller,Thiago,Smith,18,http://www.imdb.com/title/tt0114558/,https://www.themoviedb.org/movie/281
1216,141,253,3,835901794,Interview with the Vampire: The Vampire Chronicles,1994,Drama|Horror,Thiago,Smith,18,http://www.imdb.com/title/tt0110148/,https://www.themoviedb.org/movie/628
1217,141,260,2,848469604,Star Wars: Episode IV - A New Hope,1977,Action|Adventure|Sci-Fi,Thiago,Smith,18,http://www.imdb.com/title/tt0076759/,https://www.themoviedb.org/movie/11
1218,141,288,5,835901856,Natural Born Killers,1994,Action|Crime|Thriller,Thiago,Smith,18,http://www.imdb.com/title/tt0110632/,https://www.themoviedb.org/movie/241
1219,141,292,4,835901763,Outbreak,1995,Action|Drama|Sci-Fi|Thriller,Thiago,Smith,18,http://www.imdb.com/title/tt0114069/,https://www.themoviedb.org/movie/6950
1220,141,296,4,835901661,Pulp Fiction,1994,Comedy|Crime|Drama|Thriller,Thiago,Smith,18,http://www.imdb.com/title/tt0110912/,https://www.themoviedb.org/movie/680
1221,141,316,3,835901743,Stargate,1994,Action|Adventure|Sci-Fi,Thiago,Smith,18,http://www.imdb.com/title/tt0111282/,https://www.themoviedb.org/movie/2164
1222,141,349,5,835901700,Clear and Present Danger,1994,Action|Crime|Drama|Thriller,Thiago,Smith,18,http://www.imdb.com/title/tt0109444/,https://www.themoviedb.org/movie/9331
1223,141,353,3,835902147,Crow,1994,Action|Crime|Fantasy|Thriller,Thiago,Smith,18,http://www.imdb.com/title/tt0109506/,https://www.themoviedb.org/movie/9495
1224,141,367,2,835901938,Mask,1994,Action|Comedy|Crime|Fantasy,Thiago,Smith,18,http://www.imdb.com/title/tt0110475/,https://www.themoviedb.org/movie/854
1225,141,370,2,835902302,Naked Gun 33 1/3: The Final Insult,1994,Action|Comedy,Thiago,Smith,18,http://www.imdb.com/title/tt0110622/,https://www.themoviedb.org/movie/36593
1226,141,377,5,835902014,Speed,1994,Action|Romance|Thriller,Thiago,Smith,18,http://www.imdb.com/title/tt0111257/,https://www.themoviedb.org/movie/1637
1227,141,380,2,835901662,True Lies,1994,Action|Adventure|Comedy|Romance|Thriller,Thiago,Smith,18,http://www.imdb.com/title/tt0111503/,https://www.themoviedb.org/movie/36955
1228,141,420,2,835901913,Beverly Hills Cop III,1994,Action|Comedy|Crime|Thriller,Thiago,Smith,18,http://www.imdb.com/title/tt0109254/,https://www.themoviedb.org/movie/306
1229,141,434,3,835901763,Cliffhanger,1993,Action|Adventure|Thriller,Thiago,Smith,18,http://www.imdb.com/title/tt0106582/,https://www.themoviedb.org/movie/9350
1230,141,442,3,835902069,Demolition Man,1993,Action|Adventure|Sci-Fi,Thiago,Smith,18,http://www.imdb.com/title/tt0106697/,https://www.themoviedb.org/movie/9739
1231,141,457,3,835901795,Fugitive,1993,Thriller,Thiago,Smith,18,http://www.imdb.com/title/tt0106977/,https://www.themoviedb.org/movie/5503
1232,141,474,4,835902161,In the Line of Fire,1993,Action|Thriller,Thiago,Smith,18,http://www.imdb.com/title/tt0107206/,https://www.themoviedb.org/movie/9386
1233,141,485,3,835902282,Last Action Hero,1993,Action|Adventure|Comedy|Fantasy,Thiago,Smith,18,http://www.imdb.com/title/tt0107362/,https://www.themoviedb.org/movie/9593
1234,141,539,1,848468072,Sleepless in Seattle,1993,Comedy|Drama|Romance,Thiago,Smith,18,http://www.imdb.com/title/tt0108160/,https://www.themoviedb.org/movie/858
1235,141,586,1,835902100,Home Alone,1990,Children|Comedy,Thiago,Smith,18,http://www.imdb.com/title/tt0099785/,https://www.themoviedb.org/movie/771
1236,141,589,4,835901985,Terminator 2: Judgment Day,1991,Action|Sci-Fi,Thiago,Smith,18,http://www.imdb.com/title/tt0103064/,https://www.themoviedb.org/movie/280
1237,141,590,3,835901661,Dances with Wolves,1990,Adventure|Drama|Western,Thiago,Smith,18,http://www.imdb.com/title/tt0099348/,https://www.themoviedb.org/movie/581
1238,141,592,4,835901660,Batman,1989,Action|Crime|Thriller,Thiago,Smith,18,http://www.imdb.com/title/tt0096895/,https://www.themoviedb.org/movie/268
1239,141,593,5,835901763,Silence of the Lambs,1991,Crime|Horror|Thriller,Thiago,Smith,18,http://www.imdb.com/title/tt0102926/,https://www.themoviedb.org/movie/274
1240,141,597,2,835902100,Pretty Woman,1990,Comedy|Romance,Thiago,Smith,18,http://www.imdb.com/title/tt0100405/,https://www.themoviedb.org/movie/114
1241,141,610,4,848468593,Heavy Metal,1981,Action|Adventure|Animation|Horror|Sci-Fi,Thiago,Smith,18,http://www.imdb.com/title/tt0082509/,https://www.themoviedb.org/movie/11827
1242,141,741,4,848468183,Ghost in the Shell (Kôkaku kidôtai),1995,Animation|Sci-Fi,Thiago,Smith,18,http://www.imdb.com/title/tt0113568/,https://www.themoviedb.org/movie/9323
1243,141,780,2,848468443,Independence Day (a.k.a. ID4),1996,Action|Adventure|Sci-Fi|Thriller,Thiago,Smith,18,http://www.imdb.com/title/tt0116629/,https://www.themoviedb.org/movie/602
1244,141,1196,3,848469671,Star Wars: Episode V - The Empire Strikes Back,1980,Action|Adventure|Sci-Fi,Thiago,Smith,18,http://www.imdb.com/title/tt0080684/,https://www.themoviedb.org/movie/1891
1245,141,1198,3,848469682,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark),1981,Action|Adventure,Thiago,Smith,18,http://www.imdb.com/title/tt0082971/,https://www.themoviedb.org/movie/85
1246,141,1210,2,848469693,Star Wars: Episode VI - Return of the Jedi,1983,Action|Adventure|Sci-Fi,Thiago,Smith,18,http://www.imdb.com/title/tt0086190/,https://www.themoviedb.org/movie/1892
1247,141,111,4,848469378,Taxi Driver,1976,Crime|Drama|Thriller,Thiago,Smith,18,http://www.imdb.com/title/tt0075314/,https://www.themoviedb.org/movie/103
1248,141,208,4,835901794,Waterworld,1995,Action|Adventure|Sci-Fi,Thiago,Smith,18,http://www.imdb.com/title/tt0114898/,https://www.themoviedb.org/movie/9804
1249,141,273,3,835902147,Mary Shelley's Frankenstein (Frankenstein),1994,Drama|Horror|Sci-Fi,Thiago,Smith,18,http://www.imdb.com/title/tt0109836/,https://www.themoviedb.org/movie/3036
1250,141,555,5,835902084,True Romance,1993,Crime|Thriller,Thiago,Smith,18,http://www.imdb.com/title/tt0108399/,https://www.themoviedb.org/movie/319
1251,141,225,3,835901881,Disclosure,1994,Drama|Thriller,Thiago,Smith,18,http://www.imdb.com/title/tt0109635/,https://www.themoviedb.org/movie/8984
1252,141,347,5,835902934,Bitter Moon,1992,Drama|Film-Noir|Romance,Thiago,Smith,18,http://www.imdb.com/title/tt0104779/,https://www.themoviedb.org/movie/10497
1253,141,431,4,848469378,Carlito's Way,1993,Crime|Drama,Thiago,Smith,18,http://www.imdb.com/title/tt0106519/,https://www.themoviedb.org/movie/6075
1254,141,464,3,835903367,Hard Target,1993,Action|Adventure|Crime|Thriller,Thiago,Smith,18,http://www.imdb.com/title/tt0107076/,https://www.themoviedb.org/movie/2019
1255,141,482,5,835903180,Killing Zoe,1994,Crime|Drama|Thriller,Thiago,Smith,18,http://www.imdb.com/title/tt0110265/,https://www.themoviedb.org/movie/507
1256,141,521,5,835903210,Romeo Is Bleeding,1993,Crime|Thriller,Thiago,Smith,18,http://www.imdb.com/title/tt0107983/,https://www.themoviedb.org/movie/2088
1257,141,553,4,835901985,Tombstone,1993,Action|Drama|Western,Thiago,Smith,18,http://www.imdb.com/title/tt0108358/,https://www.themoviedb.org/movie/11969
1258,141,1161,3,848468326,Tin Drum,1979,Drama|War,Thiago,Smith,18,http://www.imdb.com/title/tt0078875/,https://www.themoviedb.org/movie/659
1259,141,1035,1,848469795,Sound of Music,1965,Musical|Romance,Thiago,Smith,18,http://www.imdb.com/title/tt0059742/,https://www.themoviedb.org/movie/15121
1260,141,306,5,835902345,Three Colors: Red (Trois couleurs: Rouge),1994,Drama,Thiago,Smith,18,http://www.imdb.com/title/tt0111495/,https://www.themoviedb.org/movie/110
1261,141,29,4,848468135,City of Lost Children,1995,Adventure|Drama|Fantasy|Mystery|Sci-Fi,Thiago,Smith,18,http://www.imdb.com/title/tt0112682/,https://www.themoviedb.org/movie/902
1262,141,308,5,835903254,Three Colors: White (Trzy kolory: Bialy),1994,Comedy|Drama,Thiago,Smith,18,http://www.imdb.com/title/tt0111507/,https://www.themoviedb.org/movie/109
1263,141,509,4,835902069,Piano,1993,Drama|Romance,Thiago,Smith,18,http://www.imdb.com/title/tt0107822/,https://www.themoviedb.org/movie/713
1264,141,426,4,835903327,Body Snatchers,1993,Horror|Sci-Fi|Thriller,Thiago,Smith,18,http://www.imdb.com/title/tt0106452/,https://www.themoviedb.org/movie/4722
1265,141,606,4,848468545,Candyman: Farewell to the Flesh,1995,Fantasy|Horror,Thiago,Smith,18,http://www.imdb.com/title/tt0112625/,https://www.themoviedb.org/movie/10824
1266,141,444,4,848468508,Even Cowgirls Get the Blues,1993,Comedy|Romance,Thiago,Smith,18,http://www.imdb.com/title/tt0106834/,https://www.themoviedb.org/movie/34444
1267,213,307,4,967010111,Three Colors: Blue (Trois couleurs: Bleu),1993,Drama,Eric,Smith,31,http://www.imdb.com/title/tt0108394/,https://www.themoviedb.org/movie/108
1268,213,2915,4,967009617,Risky Business,1983,Comedy,Eric,Smith,31,http://www.imdb.com/title/tt0086200/,https://www.themoviedb.org/movie/9346
1269,213,1221,3,967009585,Godfather: Part II,1974,Crime|Drama,Eric,Smith,31,http://www.imdb.com/title/tt0071562/,https://www.themoviedb.org/movie/240
1270,213,1,3,967009848,Toy Story,1995,Adventure|Animation|Children|Comedy|Fantasy,Eric,Smith,31,http://www.imdb.com/title/tt0114709/,https://www.themoviedb.org/movie/862
1271,213,32,5,967009685,Twelve Monkeys (a.k.a. 12 Monkeys),1995,Mystery|Sci-Fi|Thriller,Eric,Smith,31,http://www.imdb.com/title/tt0114746/,https://www.themoviedb.org/movie/63
1272,213,34,5,967009848,Babe,1995,Children|Drama,Eric,Smith,31,http://www.imdb.com/title/tt0112431/,https://www.themoviedb.org/movie/9598
1273,213,260,4,967009554,Star Wars: Episode IV - A New Hope,1977,Action|Adventure|Sci-Fi,Eric,Smith,31,http://www.imdb.com/title/tt0076759/,https://www.themoviedb.org/movie/11
1274,213,296,3,967010141,Pulp Fiction,1994,Comedy|Crime|Drama|Thriller,Eric,Smith,31,http://www.imdb.com/title/tt0110912/,https://www.themoviedb.org/movie/680
1275,213,318,5,967010141,Shawshank Redemption,1994,Crime|Drama,Eric,Smith,31,http://www.imdb.com/title/tt0111161/,https://www.themoviedb.org/movie/278
1276,213,589,4,967009685,Terminator 2: Judgment Day,1991,Action|Sci-Fi,Eric,Smith,31,http://www.imdb.com/title/tt0103064/,https://www.themoviedb.org/movie/280
1277,213,593,3,967010141,Silence of the Lambs,1991,Crime|Horror|Thriller,Eric,Smith,31,http://www.imdb.com/title/tt0102926/,https://www.themoviedb.org/movie/274
1278,213,608,3,967010111,Fargo,1996,Comedy|Crime|Drama|Thriller,Eric,Smith,31,http://www.imdb.com/title/tt0116282/,https://www.themoviedb.org/movie/275
1279,213,1215,4,967009741,Army of Darkness,1993,Action|Adventure|Comedy|Fantasy|Horror,Eric,Smith,31,http://www.imdb.com/title/tt0106308/,https://www.themoviedb.org/movie/766
1280,213,1265,4,967009888,Groundhog Day,1993,Comedy|Fantasy|Romance,Eric,Smith,31,http://www.imdb.com/title/tt0107048/,https://www.themoviedb.org/movie/137
1281,213,1372,2,967009741,Star Trek VI: The Undiscovered Country,1991,Action|Mystery|Sci-Fi,Eric,Smith,31,http://www.imdb.com/title/tt0102975/,https://www.themoviedb.org/movie/174
1282,213,1396,3,967009741,Sneakers,1992,Action|Comedy|Crime|Drama|Sci-Fi,Eric,Smith,31,http://www.imdb.com/title/tt0105435/,https://www.themoviedb.org/movie/2322
1283,213,1580,2,967009741,Men in Black (a.k.a. MIB),1997,Action|Comedy|Sci-Fi,Eric,Smith,31,http://www.imdb.com/title/tt0119654/,https://www.themoviedb.org/movie/607
1284,213,1584,5,967009741,Contact,1997,Drama|Sci-Fi,Eric,Smith,31,http://www.imdb.com/title/tt0118884/,https://www.themoviedb.org/movie/686
1285,213,1653,3,967009685,Gattaca,1997,Drama|Sci-Fi|Thriller,Eric,Smith,31,http://www.imdb.com/title/tt0119177/,https://www.themoviedb.org/movie/782
1286,213,1748,2,967009685,Dark City,1998,Adventure|Film-Noir|Sci-Fi|Thriller,Eric,Smith,31,http://www.imdb.com/title/tt0118929/,https://www.themoviedb.org/movie/2666
1287,213,1876,4,967009786,Deep Impact,1998,Drama|Sci-Fi|Thriller,Eric,Smith,31,http://www.imdb.com/title/tt0120647/,https://www.themoviedb.org/movie/8656
1288,213,1909,3,967009786,X-Files: Fight the Future,1998,Action|Crime|Mystery|Sci-Fi|Thriller,Eric,Smith,31,http://www.imdb.com/title/tt0120902/,https://www.themoviedb.org/movie/846
1289,213,1921,4,967009741,Pi,1998,Drama|Sci-Fi|Thriller,Eric,Smith,31,http://www.imdb.com/title/tt0138704/,https://www.themoviedb.org/movie/473
1290,213,2571,5,967009685,Matrix,1999,Action|Sci-Fi|Thriller,Eric,Smith,31,http://www.imdb.com/title/tt0133093/,https://www.themoviedb.org/movie/603
1291,213,2916,2,967009685,Total Recall,1990,Action|Adventure|Sci-Fi|Thriller,Eric,Smith,31,http://www.imdb.com/title/tt0100802/,https://www.themoviedb.org/movie/861
1292,213,2997,5,967009848,Being John Malkovich,1999,Comedy|Drama|Fantasy,Eric,Smith,31,http://www.imdb.com/title/tt0120601/,https://www.themoviedb.org/movie/492
1293,213,3793,4,967010494,X-Men,2000,Action|Adventure|Sci-Fi,Eric,Smith,31,http://www.imdb.com/title/tt0120903/,https://www.themoviedb.org/movie/36657
1294,213,1213,3,967010074,Goodfellas,1990,Crime|Drama,Eric,Smith,31,http://www.imdb.com/title/tt0099685/,https://www.themoviedb.org/movie/769
1295,213,21,2,967009978,Get Shorty,1995,Comedy|Crime|Thriller,Eric,Smith,31,http://www.imdb.com/title/tt0113161/,https://www.themoviedb.org/movie/8012
1296,213,2396,3,967009848,Shakespeare in Love,1998,Comedy|Drama|Romance,Eric,Smith,31,http://www.imdb.com/title/tt0138097/,https://www.themoviedb.org/movie/1934
1297,213,3083,3,967009931,All About My Mother (Todo sobre mi madre),1999,Drama,Eric,Smith,31,http://www.imdb.com/title/tt0185125/,https://www.themoviedb.org/movie/99
1298,213,17,2,967010342,Sense and Sensibility,1995,Drama|Romance,Eric,Smith,31,http://www.imdb.com/title/tt0114388/,https://www.themoviedb.org/movie/4584
1299,213,2521,1,967009554,Airport 1975,1974,Action|Drama|Thriller,Eric,Smith,31,http://www.imdb.com/title/tt0071110/,https://www.themoviedb.org/movie/27932
1300,213,3175,4,967009685,Galaxy Quest,1999,Adventure|Comedy|Sci-Fi,Eric,Smith,31,http://www.imdb.com/title/tt0177789/,https://www.themoviedb.org/movie/926
1301,213,1097,1,967009617,E.T. the Extra-Terrestrial,1982,Children|Drama|Sci-Fi,Eric,Smith,31,http://www.imdb.com/title/tt0083866/,https://www.themoviedb.org/movie/601
1302,213,1345,2,967009617,Carrie,1976,Drama|Fantasy|Horror|Thriller,Eric,Smith,31,http://www.imdb.com/title/tt0074285/,https://www.themoviedb.org/movie/7340
1303,213,2699,2,967009786,Arachnophobia,1990,Comedy|Horror,Eric,Smith,31,http://www.imdb.com/title/tt0099052/,https://www.themoviedb.org/movie/6488
1304,213,2289,4,967010183,Player,1992,Comedy|Crime|Drama,Eric,Smith,31,http://www.imdb.com/title/tt0105151/,https://www.themoviedb.org/movie/10403
1305,213,2336,4,967010183,Elizabeth,1998,Drama,Eric,Smith,31,http://www.imdb.com/title/tt0127536/,https://www.themoviedb.org/movie/4518
1306,213,306,5,967010074,Three Colors: Red (Trois couleurs: Rouge),1994,Drama,Eric,Smith,31,http://www.imdb.com/title/tt0111495/,https://www.themoviedb.org/movie/110
1307,213,1179,2,967010333,Grifters,1990,Crime|Drama|Film-Noir,Eric,Smith,31,http://www.imdb.com/title/tt0099703/,https://www.themoviedb.org/movie/18129
1308,213,2599,5,967009888,Election,1999,Comedy,Eric,Smith,31,http://www.imdb.com/title/tt0126886/,https://www.themoviedb.org/movie/9451
1309,213,2697,4,967009978,My Son the Fanatic,1997,Comedy|Drama|Romance,Eric,Smith,31,http://www.imdb.com/title/tt0119743/,https://www.themoviedb.org/movie/55955
1310,213,1358,4,967010281,Sling Blade,1996,Drama,Eric,Smith,31,http://www.imdb.com/title/tt0117666/,https://www.themoviedb.org/movie/12498
1311,213,308,3,967010183,Three Colors: White (Trzy kolory: Bialy),1994,Comedy|Drama,Eric,Smith,31,http://www.imdb.com/title/tt0111507/,https://www.themoviedb.org/movie/109
1312,213,448,5,967010281,Fearless,1993,Drama,Eric,Smith,31,http://www.imdb.com/title/tt0106881/,https://www.themoviedb.org/movie/10443
1313,213,2966,4,967010281,Straight Story,1999,Adventure|Drama,Eric,Smith,31,http://www.imdb.com/title/tt0166896/,https://www.themoviedb.org/movie/404
1314,213,125,5,967009931,Flirting With Disaster,1996,Comedy,Eric,Smith,31,http://www.imdb.com/title/tt0116324/,https://www.themoviedb.org/movie/2074
1315,213,1570,3,967009741,Tetsuo II: Body Hammer,1992,Horror|Sci-Fi,Eric,Smith,31,http://www.imdb.com/title/tt0105569/,https://www.themoviedb.org/movie/17991
1316,213,2802,2,967009585,Tequila Sunrise,1988,Action|Drama|Romance|Thriller,Eric,Smith,31,http://www.imdb.com/title/tt0096244/,https://www.themoviedb.org/movie/10396
1317,213,3690,1,967009617,Porky's Revenge,1985,Comedy,Eric,Smith,31,http://www.imdb.com/title/tt0089826/,https://www.themoviedb.org/movie/23919
1318,214,307,4,1512913860,Three Colors: Blue (Trois couleurs: Bleu),1993,Drama,Patrick,Smith,17,http://www.imdb.com/title/tt0108394/,https://www.themoviedb.org/movie/108
1319,214,481,3,983022617,Kalifornia,1993,Drama|Thriller,Patrick,Smith,17,http://www.imdb.com/title/tt0107302/,https://www.themoviedb.org/movie/10909
1320,214,1590,3,983029566,Event Horizon,1997,Horror|Sci-Fi|Thriller,Patrick,Smith,17,http://www.imdb.com/title/tt0119081/,https://www.themoviedb.org/movie/8413
1321,214,2986,2,983030273,RoboCop 2,1990,Action|Crime|Sci-Fi|Thriller,Patrick,Smith,17,http://www.imdb.com/title/tt0100502/,https://www.themoviedb.org/movie/5549
1322,214,3020,4,983023295,Falling Down,1993,Action|Drama,Patrick,Smith,17,http://www.imdb.com/title/tt0106856/,https://www.themoviedb.org/movie/37094
1323,214,3893,4,981197895,Nurse Betty,2000,Comedy|Crime|Drama|Romance|Thriller,Patrick,Smith,17,http://www.imdb.com/title/tt0171580/,https://www.themoviedb.org/movie/10480
1324,214,170,2,983026999,Hackers,1995,Action|Adventure|Crime|Thriller,Patrick,Smith,17,http://www.imdb.com/title/tt0113243/,https://www.themoviedb.org/movie/10428
1325,214,1186,3,983018668,Sex,1989,Drama,Patrick,Smith,17,http://www.imdb.com/title/tt0098724/,https://www.themoviedb.org/movie/1412
